CL,D,E,I_A,I_S,K_stock,R,S,V,X_vac,action,time
0.9999999999999999,0.00190074,0.00067033,0.00120986,9.283e-5,0.0003781227980255184,0.532520194,0.463606046,0.0,0.0,3.7818000030171377e-6,0.0
1.0000000000000002,0.0019008813002362153,0.0006740424552366487,0.0011973693748186026,9.391529231620436e-5,0.0003775647501360077,0.531673062061705,0.46446046980675454,2.5970893287409854e-7,5.580478895106594e-7,3.7818000030171377e-6,0.16032064128256512
1.0000000000000002,0.001901024229394373,0.0006775077777282619,0.0011852668380605306,9.499795632634126e-5,0.0003770067030775813,0.5308270401738617,0.46531364335098396,5.196736449815528e-7,1.1160949479370871e-6,3.7818000030171377e-6,0.32064128256513025
1.0000000000000002,0.0019011687823498752,0.0006807386834773179,0.0011735371808368124,9.607721426924695e-5,0.0003764486568498233,0.5299821356998767,0.4661655625458712,7.798933190310202e-7,1.6741411756950794e-6,3.7818000030171377e-6,0.48096192384769537
1.0000000000000004,0.0019013149528869923,0.0006837472907823557,0.0011621658631622291,9.715234092355479e-5,0.0003758906114518797,0.5291383556220838,0.4670162235630303,1.04036713109097e-6,2.2321865736386496e-6,3.7818000030171377e-6,0.6412825651302605
1.0000000000000004,0.0019014627337738679,0.0006865451476018311,0.0011511389836073554,9.822266091983871e-5,0.0003753325668824871,0.5282957065587935,0.4678656228210529,1.3010942510244332e-6,2.7902311430312644e-6,3.7818000030171377e-6,0.8016032064128256
1.0000000000000004,0.0019016121168336703,0.0006891432576862981,0.0011404432503338427,9.928754617969782e-5,0.0003747745231399998,0.5274541947805672,0.46871375697455675,1.562073842900825e-6,3.3482748855185392e-6,3.7818000030171377e-6,0.9619238476953907
1.0000000000000004,0.0019017630930120736,0.000691552105533582,0.0011300659534502475,0.00010034641347598501,0.00037421648022241606,0.5266138262257484,0.4695606229037148,1.8233050653860205e-6,3.906317803102328e-6,3.7818000030171377e-6,1.122244488977956
1.0000000000000007,0.0019019156524412413,0.0006937816802192157,0.0011199949386285204,0.00010139872210864251,0.00037365843812740227,0.5257746065152878,0.47040621770424296,2.084787072111812e-6,4.464359898116136e-6,3.7818000030171377e-6,1.282565130260521
1.0000000000000004,0.0019020697845004806,0.0006958414981521169,0.0011102185819239683,0.00010244397169085532,0.0003731003968523166,0.5249365409668934,0.4712505386778277,2.346519012025817e-6,5.022401173201798e-6,3.7818000030171377e-6,1.4428857715430863
1.0000000000000007,0.0019022254778737222,0.0006977406248032961,0.0011007257657440629,0.00010348170004047034,0.00037254235639423103,0.5240996346085355,0.4720935833229738,2.60850002972284e-6,5.5804416312873634e-6,3.7818000030171377e-6,1.6032064128256511
1.0000000000000007,0.0019023827206039803,0.0006994876954532853,0.0010915058559139337,0.00010451148117185627,0.0003719843167499523,0.5232638921913378,0.472935349326254,2.8707292657586638e-6,6.13848127556612e-6,3.7818000030171377e-6,1.7635270541082164
1.0000000000000007,0.001902541500144935,0.000701090935001975,0.0010825486797887245,0.00010553292338359546,0.00037142627791604164,0.5224293182018822,0.47377583455394234,3.1332058569471743e-6,6.696520109476719e-6,3.7818000030171377e-6,1.9238476953907815
1.0000000000000009,0.0019027018034097746,0.0007025581768826238,0.0010738445053652388,0.00010654566743760646,0.00037086823988883406,0.5215959168739522,0.47461503704401664,3.3959289366416845e-6,7.254558136684333e-6,3.7818000030171377e-6,2.0841683366733466
1.0000000000000009,0.0019028636168174303,0.0007038968811199752,0.0010653840213474413,0.00010754938482549373,0.0003703102026644556,0.5207636921997444,0.4754529549985111,3.6588976350012873e-6,7.81259536106281e-6,3.7818000030171377e-6,2.244488977955912
1.0000000000000007,0.001903026926336327,0.000705114151570652,0.0010571583181224276,0.00010854377611811016,0.0003697521662388406,0.5199326479405679,0.47628958677620603,3.922111079243009e-6,8.370631786677768e-6,3.7818000030171377e-6,2.4048096192384767
1.0000000000000009,0.001903191717525771,0.000706216752382329,0.0010491588696054344,0.00010952856939449902,0.0003691941306077478,0.5191027876370597,0.4771249308856392,4.185568393880509e-6,8.92866741777059e-6,3.7818000030171377e-6,2.565130260521042
1.0000000000000009,0.001903357975575088,0.0007072111237065695,0.0010413775159143289,0.00011050351874655437,0.00036863609576677514,0.5182741146189337,0.4779589859784237,4.4492687009500265e-6,9.486702258743267e-6,3.7818000030171377e-6,2.7254509018036073
1.0000000000000009,0.0019035256853406186,0.0007081033966986785,0.0010338064468357997,0.00011146840285590463,0.00036807806171137433,0.5174466320142882,0.47879175084286146,4.713211120224243e-6,1.004473631414407e-5,3.7818000030171377e-6,2.8857715430861726
1.0000000000000009,0.0019036948313806783,0.0007088994078364542,0.0010264381860471822,0.00011242302363968127,0.0003675200284368644,0.5166203427584908,0.4796232243978367,4.977394769414688e-6,1.0602769588653981e-5,3.7818000030171377e-6,3.046092184368738
1.0000000000000009,0.0019038653979885772,0.0007096047125883134,0.0010192655760594754,0.0001133672049619857,0.0003669619959384445,0.5157952496026592,0.48045340568697903,5.241818764363288e-6,1.1160802087073871e-5,3.7818000030171377e-6,3.2064128256513023
1.0000000000000009,0.001904037369223796,0.0007102245984599218,0.00101228176384867,0.00011430079140801138,0.000366403964211206,0.5149713551217581,0.48128229387308313,5.50648221922364e-6,1.1718833814312375e-5,3.7818000030171377e-6,3.3667334669338675
1.0000000000000009,0.0019042107289414076,0.0007107640974471727,0.001005480187143985,0.00011522364711791582,0.00036584593325014394,0.5141486617223284,0.48210988823277523,5.771384246632532e-6,1.2276864775374438e-5,3.7818000030171377e-6,3.527054108216433
1.0000000000000007,0.0019043854608198298,0.0007112279979221295,0.0009988545613430462,0.0001161356546776689,0.0003652879030501679,0.5133271716498665,0.4829361881514137,6.0365239578722314e-6,1.28348949753505e-5,3.7818000030171377e-6,3.6873747494989977
1.0000000000000009,0.0019045615483869905,0.0007116208559773667,0.000992398867025378,0.0001170367140642293,0.0003647298736061121,0.512506886995869,0.48376119311821486,6.301900463024028e-6,1.3392924419406276e-5,3.7818000030171377e-6,3.847695390781563
1.000000000000001,0.0019047389750449844,0.0007119470062530241,0.0009861073380368914,0.00011792674164252117,0.0003641718449127453,0.5116878097045584,0.48458490272159405,6.567512871113488e-6,1.3950953112773118e-5,3.7818000030171377e-6,4.008016032064129
