CL,D,E,I_A,I_S,K_stock,R,S,V,X_vac,action,time
1.000000000000021,0.002310388277719055,0.005915419604234571,0.0050729662863456555,0.0011210067306951148,0.00023976082261338832,0.1761223498246404,0.8067853959027099,0.002672473373676274,0.003919589955667314,0.0003852774470865109,120.12
1.000000000000021,0.002311683014399618,0.005937912311984303,0.005092179344147437,0.0011252015685436518,0.022883827625952344,0.17600721156447874,0.8068201337365085,0.0027056784599587534,0.003962891033859461,0.0003852774470865109,120.24000000000001
1.0000000000000209,0.002312982597135577,0.005960496303984158,0.005111466986521552,0.0011294130728709863,0.022840528233570696,0.17589262302004835,0.8068541581402822,0.0027388598791781124,0.004006190426241109,0.0003852774470865109,120.36
1.0000000000000209,0.0023142870451860766,0.005983171760594093,0.0051308295755506045,0.0011336413145161051,0.02279723052690568,0.1757785850736435,0.8068874676408808,0.002772017589649663,0.004049488132906125,0.0003852774470865109,120.48
1.0000000000000209,0.002315596377891497,0.006005938867335636,0.005150267470132114,0.0011378863640781336,0.02275393450586554,0.17566509861390123,0.8069200607571605,0.0028051515495217593,0.004092784153946265,0.0003852774470865109,120.60000000000001
1.0000000000000209,0.002316910614673197,0.006028797814685176,0.005169781026132481,0.0011421482919320067,0.02271064017036061,0.1755521645357339,0.8069519360000891,0.002838261716775097,0.004136078489451192,0.0003852774470865109,120.72
1.0000000000000209,0.0023182297750332734,0.006051748797875542,0.005189370596534292,0.0011464271682434528,0.02266734752030332,0.17543978374026473,0.8069830918728477,0.0028713480492220233,0.004179371139508487,0.0003852774470865109,120.84
1.000000000000021,0.0023195538785543363,0.006074792016705533,0.005209036531577246,0.0011507230629833113,0.022624056555608143,0.17532795713476612,0.8070135268709286,0.0029044105045058547,0.004222662104203661,0.0003852774470865109,120.96000000000001
1.000000000000021,0.0023208829448993005,0.006097927675357057,0.005228779178892958,0.0011550360459412193,0.022580767276191634,0.1752166856326009,0.8070432394822293,0.002937449040100202,0.00426595138362017,0.0003852774470865109,121.08000000000001
1.000000000000021,0.002322216993811193,0.0061211559822195605,0.005248598883633911,0.0011593661867386866,0.02253747968197238,0.1751059701531661,0.8070722281871433,0.002970463613308304,0.004309238977839426,0.0003852774470865109,121.2
1.000000000000021,0.0023235560451129716,0.006144477149721435,0.005268495988596774,0.0011637135548415874,0.022494193772871,0.17499581162183916,0.8071004914586467,0.003003454181262366,0.004352524886940806,0.0003852774470865109,121.32000000000001
1.0000000000000209,0.0023249001187073625,0.0061678913941681035,0.005288470834340338,0.0011680782195720918,0.022450909548810138,0.17488621096992685,0.8071280277623832,0.003036420700922908,0.004395809111001668,0.0003852774470865109,121.44000000000001
1.0000000000000207,0.002326249234576706,0.0061913989355865135,0.005308523759298287,0.0011724602501200592,0.02240762700971445,0.1747771691346162,0.8071548355567449,0.0030693631290781183,0.004439091650097353,0.0003852774470865109,121.56
1.0000000000000209,0.0023276034127828176,0.006214999997575751,0.005328655099887011,0.0011768597155539164,0.0223643461555106,0.17466868705892774,0.8071809132929505,0.003102281422343214,0.004482372504301203,0.0003852774470865109,121.68
1.0000000000000207,0.0023289626734668604,0.0062386948071635195,0.005348865190608672,0.0011812766848310421,0.022321066986127236,0.17456076569167092,0.80720625941512,0.0031351755371598062,0.004525651673684568,0.0003852774470865109,121.80000000000001
1.0000000000000207,0.0023303270368492278,0.006262483594668243,0.005369154364149718,0.0011857112268076745,0.022277789501494994,0.1744534059874014,0.8072308723603493,0.003168045429795273,0.00456892915831681,0.0003852774470865109,121.92
1.0000000000000207,0.002331696523229439,0.006286366593566538,0.005389522951475036,0.001190163410248366,0.022234513701546485,0.17434660890638032,0.8072547505587789,0.003200891056342138,0.0046122049582653195,0.0003852774470865109,122.04
1.0000000000000207,0.0023330711529860426,0.00631034404036584,0.005409971281917899,0.0011946333038349991,0.02219123958621629,0.17424037541453563,0.8072778924336628,0.003233712372717453,0.0046554790735955165,0.0003852774470865109,122.16
1.0000000000000207,0.0023344509465765334,0.006334416174481955,0.005430499683265933,0.0011991209761753841,0.022147967155440942,0.17413470648342472,0.807300296401434,0.003266509334662187,0.004698751504370864,0.0003852774470865109,122.28
1.0000000000000204,0.002335835924537275,0.006358583238121324,0.005451108481843199,0.0012036264958114535,0.022104696409158936,0.17402960309019913,0.8073219608717677,0.0032992818977406226,0.00474202225065287,0.0003852774470865109,122.39999999999999
1.0000000000000207,0.0023372261074834327,0.00638284547616781,0.005471798002588609,0.0012081499312270715,0.022061427347310703,0.17392506621757073,0.8073428842476432,0.0033320300173397504,0.004785291312501102,0.0003852774470865109,122.52
1.0000000000000204,0.002338621516108917,0.0064072031360738035,0.005492568569130791,0.0012126913508554715,0.02201815996983862,0.17382109685377933,0.8073630649254036,0.0033647536486686785,0.004828558689973185,0.0003852774470865109,122.64
1.0000000000000207,0.0023400221711863314,0.006431656467755463,0.005513420503859559,0.0012172508230863383,0.02197489427668699,0.17371769599256195,0.8073825012948129,0.0033974527467580374,0.004871824383124813,0.0003852774470865109,122.75999999999999
1.0000000000000207,0.002341428093566932,0.006456205723491915,0.005534354127994133,0.0012218284162725482,0.021931630267802045,0.17361486463312326,0.8074011917391125,0.0034301272664593956,0.004915088392009759,0.0003852774470865109,122.88
1.0000000000000207,0.0023428393041805906,0.006480851157828245,0.005555369761648225,0.0012264241987365826,0.021888367943131933,0.17351260378010755,0.8074191346350748,0.0034627771624446764,0.00495835071667987,0.0003852774470865109,123.0
1.0000000000000207,0.002344255824035769,0.006505593027482109,0.005576467723892142,0.0012310382387766242,0.021845107302626718,0.17341091444357185,0.8074363283530567,0.0034954023892055813,0.005001611357185085,0.0003852774470865109,123.11999999999999
1.0000000000000204,0.002345677674219495,0.006530431591253813,0.0055976483328120065,0.0012356706046723527,0.021801848346238373,0.1733097976389603,0.8074527712570497,0.0035280029010530166,0.005044870313573431,0.0003852774470865109,123.24
1.0000000000000207,0.00234710487589735,0.006555367109939716,0.005618911905566218,0.001240321364690449,0.02175859107392077,0.1732092543870796,0.8074684617047309,0.0035605786521165222,0.005088127585891035,0.0003852774470865109,123.36000000000001
1.0000000000000207,0.0023485374503134583,0.006580399846248804,0.0056402587584392806,0.001244990587089821,0.02171533548562968,0.17310928571407577,0.8074833980475098,0.00359312959634371,0.005131383174182123,0.0003852774470865109,123.47999999999999
1.0000000000000207,0.002349975418790485,0.006605530064722305,0.005661689206893078,0.0012496783401265605,0.02167208158132277,0.17300989265141167,0.8074975786305769,0.0036256556874997006,0.005174637078489032,0.0003852774470865109,123.60000000000001
1.0000000000000209,0.0023514188027296376,0.0066307580316562,0.005683203565615728,0.0012543846920586427,0.021628829360959598,0.17291107623584567,0.8075110017929484,0.003658156879166566,0.005217889298852208,0.0003852774470865109,123.72000000000001
1.0000000000000209,0.002352867623610673,0.006656084015026523,0.005704802148568089,0.0012591097111503793,0.021585578824501593,0.17281283750941137,0.8075236658675111,0.0036906331247427795,0.005261139835310211,0.0003852774470865109,123.84
1.0000000000000209,0.0023543219029919095,0.006681508284417312,0.005726485269028031,0.0012638534656766326,0.021542329971912078,0.172715177519398,0.8075355691810663,0.0037230843774426624,0.005304388687899727,0.0003852774470865109,123.96000000000001
1.0000000000000207,0.0023557816625102454,0.006707031110951104,0.00574825323963255,0.0012686160239268006,0.021499082803156242,0.1726180973183318,0.8075467100543724,0.003755510590295842,0.005347635856655562,0.0003852774470865109,124.08000000000001
1.0000000000000209,0.0023572469238811776,0.006732652767221858,0.005770106372417822,0.001273397454208584,0.02145583731820115,0.1725215979639583,0.8075570868021864,0.003787911716146708,0.005390881341610653,0.0003852774470865109,124.20000000000002
1.0000000000000209,0.0023587177088988283,0.006758373527230201,0.0057920449788572675,0.001278197824851539,0.021412593517015736,0.17242568051922513,0.807566697733304,0.003820287707653876,0.005434125142796067,0.0003852774470865109,124.32000000000001
1.0000000000000209,0.0023601940394359735,0.006784193666320896,0.005814069369897718,0.001283017204210431,0.021369351399570795,0.17233034605226585,0.8075755411506004,0.003852638517289652,0.0054773672602410105,0.0003852774470865109,124.44000000000001
1.0000000000000209,0.0023616759374440756,0.0068101134611224315,0.005836179855993753,0.001287855660668388,0.02132611096583898,0.17223559563638433,0.8075836153510685,0.003884964097339502,0.005520607693972826,0.0003852774470865109,124.56000000000002
1.0000000000000209,0.0023631634249533192,0.006836133189488637,0.005858376747140279,0.0012927132626398697,0.021282872215794803,0.17214143035003973,0.8075909186258575,0.003917264399901527,0.005563846444017001,0.0003852774470865109,124.68
1.0000000000000209,0.0023646565240726513,0.0068622531304422425,0.005880660352903432,0.0012975900785734543,0.021239635149414633,0.17204785127683234,0.8075974492603109,0.003949539376885936,0.00560708351039717,0.0003852774470865109,124.80000000000001
1.0000000000000209,0.0023661552569898226,0.006888473564120287,0.005903030982449855,0.0013024861769544505,0.021196399766676685,0.17195485950548972,0.8076032055340023,0.0039817889800145305,0.005650318893135118,0.0003852774470865109,124.92000000000002
1.000000000000021,0.0023676596459714333,0.006914794771721294,0.005925488944574417,0.0013074016263073425,0.021153166067561027,0.17186245612985368,0.8076081857207728,0.004014013160820185,0.005693552592250779,0.0003852774470865109,125.04
1.000000000000021,0.0023691697133629793,0.006941217035454143,0.0059480345477264515,0.0013123364951980736,0.021109934052049556,0.17177064224886757,0.8076123880887657,0.0040462118706463355,0.005736784607762248,0.0003852774470865109,125.16000000000001
1.0000000000000213,0.002370685481588905,0.006967740638488548,0.005970668100034549,0.0013172908522361745,0.021066703720126027,0.17167941896656427,0.8076158109004623,0.0040783850606464726,0.005780014939685775,0.0003852774470865109,125.28000000000002
1.0000000000000213,0.0023722069731526535,0.006994365864907081,0.005993389909329977,0.0013222647660767414,0.02102347507177603,0.17158878739205455,0.8076184524127166,0.004110532681783633,0.005823243588035776,0.0003852774470865109,125.40000000000002
1.000000000000021,0.0023737342106367218,0.007021092999658669,0.006016200283168771,0.00132725830542227,0.020980248106986975,0.17149874863951578,0.8076203108767891,0.0041426546848299,0.005866470552824828,0.0003852774470865109,125.52000000000001
1.000000000000021,0.0023752672167027173,0.00704792232851349,0.00603909952885256,0.0013322715390243504,0.020937022825748126,0.1714093038281814,0.8076213845383808,0.004174751020365904,0.005909695834063678,0.0003852774470865109,125.64000000000001
1.0000000000000213,0.0023768060140914164,0.00707485413801921,0.006062087953448159,0.0013373045356852285,0.020893799228050562,0.17132045408233032,0.8076216716376666,0.004206821638780329,0.005952919431761243,0.0003852774470865109,125.75999999999999
1.0000000000000213,0.002378350625622824,0.007101888715458502,0.006085165863805989,0.0013423573642592369,0.02085057731388719,0.17123220053127716,0.8076211704093281,0.00423886649026942,0.005996141345924614,0.0003852774470865109,125.88
1.000000000000021,0.002379901074196235,0.007129026348807784,0.006108333566577369,0.0013474300936541033,0.02080735708325275,0.17114454430936246,0.8076198790825867,0.004270885524836497,0.006039361576559056,0.0003852774470865109,126.0
1.000000000000021,0.0023814573827902977,0.007156267326697112,0.006131591368230709,0.001352522792832136,0.02076413853614379,0.1710574865559435,0.807617795881236,0.004302878692291471,0.006082580123668013,0.0003852774470865109,126.12
1.000000000000021,0.002383019574463077,0.0071836119383711945,0.006154939575066672,0.001357635530811295,0.020720921672558693,0.17097102841538525,0.8076149190236732,0.004334845942250365,0.006125796987253111,0.0003852774470865109,126.24000000000001
1.000000000000021,0.00238458767235212,0.007211060473651455,0.006178378493232314,0.0013627683766661508,0.020677706492497644,0.17088517103705173,0.8076112467229324,0.004366787224134836,0.006169012167314159,0.0003852774470865109,126.36
1.0000000000000209,0.0023861616996745214,0.007238613222899102,0.006201908428734265,0.0013679213995287354,0.020634492995962653,0.1707999155752975,0.807606777186715,0.004398702487171704,0.006212225663849152,0.0003852774470865109,126.48
1.0000000000000209,0.0023877416797269922,0.007266270476979161,0.006225529687450971,0.001373094668589287,0.02059128118295753,0.17071526318945957,0.8076015086174225,0.004430591680392482,0.006255437476854274,0.0003852774470865109,126.6
1.000000000000021,0.002389327635885926,0.007294032527225421,0.006249242575144042,0.0013782882530968955,0.020548071053487903,0.17063121504384937,0.8075954392121865,0.004462454752632911,0.0062986476063239,0.0003852774470865109,126.72
1.0000000000000209,0.002390919591607467,0.007321899665406245,0.006273047397468734,0.0013835022223600496,0.020504862607561205,0.17054777230774512,0.807588567162901,0.0044942916525324995,0.006341856052250599,0.0003852774470865109,126.84
1.0000000000000213,0.00239251757042758,0.007349872183691208,0.006296944459983594,0.0013887366457470904,0.02046165584518667,0.17046493615538422,0.8075808906562534,0.004526102328534066,0.006385062814625134,0.0003852774470865109,126.96000000000001
1.0000000000000213,0.0023941215959621194,0.007377950374618538,0.0063209340681593135,0.0013939915926865706,0.020418450766375332,0.17038270776595588,0.8075724078737555,0.004557886728883285,0.006428267893436471,0.0003852774470865109,127.08
1.0000000000000213,0.002395731691906898,0.007406134531063276,0.006345016527386798,0.0013992671326675298,0.02037524737114003,0.17030108832359395,0.8075631169917746,0.00458964480162824,0.0064714712886717735,0.0003852774470865109,127.2
