CL,D,E,I_A,I_S,K_stock,R,S,V,X_vac,action,time
0.9999999999999976,0.0020905631980277003,0.0022086548923793323,0.0019566813511283413,0.0004432371039528437,0.0,0.22385685890317947,0.766901890011681,0.002542114539648879,0.003978910228680955,9.539941498622193e-5,100.4
0.9999999999999976,0.0020930831172476998,0.002243621875289161,0.0019862930564830275,0.0004497046563559528,0.0,0.22268595587776607,0.7679943623846593,0.002546979032196309,0.0039959516198696575,9.539941498622193e-5,100.8
0.9999999999999977,0.0020956400109942157,0.00227929258727572,0.002016502002969879,0.00045630312848517137,0.0,0.22152532795184526,0.7690750950322135,0.0025518392862138323,0.004012992773797303,9.539941498622193e-5,101.20000000000002
0.9999999999999974,0.0020982346274265595,0.0023156810802732537,0.0020473200917886765,0.00046303511708716883,0.0,0.22037497427553712,0.7701440598595124,0.0025566949483723928,0.004030033687660741,9.539941498622193e-5,101.60000000000001
0.9999999999999974,0.002100867729549932,0.0023528016830468806,0.0020787594635152443,0.000469903271558619,0.0,0.21923489524413994,0.7712012269457414,0.0025615456624453695,0.004047074358605583,9.539941498622193e-5,102.0
0.9999999999999976,0.002103540095515726,0.002390669004824358,0.0021108325022437843,0.0004769102948883459,0.0,0.21810509251537655,0.7722465645179343,0.002566391069214524,0.00406411478372509,9.539941498622193e-5,102.4
0.9999999999999976,0.002106252518927114,0.0024292979389940695,0.002143551839700539,0.0004840589445998687,0.0,0.21698556902695673,0.7732800389244446,0.002571230806374576,0.0040811549600590505,9.539941498622193e-5,102.80000000000001
0.9999999999999974,0.0021090058091499165,0.002468703666852197,0.0021769303593354695,0.0004913520336949398,0.0,0.2158763290144523,0.7743016146080762,0.0025760645084364152,0.004098194884592635,9.539941498622193e-5,103.2
0.9999999999999973,0.0021118007916287734,0.002508901661383974,0.002210981200396769,0.0004987924315984528,0.0,0.21477737802948074,0.7753112540788797,0.0025808918066289608,0.004115234554255228,9.539941498622193e-5,103.6
0.9999999999999972,0.002114638308208611,0.002549907691065491,0.0022457177619914464,0.0005063830651049091,0.0,0.21368872295819494,0.7763089178866323,0.0025857123287996667,0.0041322739659192444,9.539941498622193e-5,104.0
0.9999999999999973,0.002117519217461426,0.002591737823673709,0.002281153707133873,0.0005141269193264709,0.0,0.21261037204007566,0.7772945645930125,0.0025905256993136827,0.004149313116398923,9.539941498622193e-5,104.4
0.9999999999999973,0.00212044439501839,0.0026344084300932865,0.0023173029667830237,0.0005220270386424835,0.0,0.21154233488702406,0.7782681507434844,0.0025953315389516765,0.004166352002449098,9.539941498622193e-5,104.80000000000001
0.9999999999999974,0.0021234147339072793,0.002677936188109521,0.0023541797438681737,0.0005300865276502226,0.0,0.21048462250275157,0.7792296308389043,0.0026001294648063246,0.004183390620763961,9.539941498622193e-5,105.2
0.9999999999999974,0.0021264311448952384,0.0027223380861772103,0.0023917985173019215,0.0005383085521165067,0.0,0.20943724730246377,0.7801789573068654,0.002604919090177478,0.004200428967975784,9.539941498622193e-5,105.6
0.9999999999999973,0.002129494556836879,0.00276763142715558,0.0024301740459786707,0.0005466963399297111,0.0,0.2084002231328356,0.7811160804727949,0.002609700024466014,0.004217467040653641,9.539941498622193e-5,106.0
0.9999999999999974,0.0021326059170277112,0.0028138338319996484,0.002469321372756011,0.0005552531820516191,0.0,0.20737356529227427,0.7820409485308218,0.0026144718730663845,0.004234504835302098,9.539941498622193e-5,106.39999999999999
